user_id,movie_id,rating,rating_normalized
807,234,3,0.5
314,540,3,0.5
918,514,2,0.25
561,230,3,0.5
815,57,5,1.0
870,22,4,0.75
706,410,4,0.75
727,211,4,0.75
569,14,4,0.75
715,257,4,0.75
894,1658,4,0.75
913,156,3,0.5
627,947,3,0.5
487,197,3,0.5
650,431,3,0.5
652,333,4,0.75
897,238,4,0.75
864,1412,1,0.0
847,1137,5,1.0
592,222,1,0.0
844,597,3,0.5
533,660,5,1.0
683,322,2,0.25
554,95,4,0.75
804,322,5,1.0
748,194,4,0.75
808,288,3,0.5
345,462,5,1.0
913,79,4,0.75
903,820,4,0.75
738,222,4,0.75
249,92,5,1.0
790,1244,1,0.0
911,484,3,0.5
286,81,3,0.5
394,577,2,0.25
802,674,2,0.25
741,582,3,0.5
4,358,2,0.25
666,546,4,0.75
665,756,3,0.5
332,411,4,0.75
936,137,4,0.75
744,188,3,0.5
899,204,4,0.75
763,357,4,0.75
851,71,4,0.75
804,443,5,1.0
308,179,4,0.75
808,312,3,0.5
847,1012,1,0.0
704,435,4,0.75
889,1113,5,1.0
922,159,3,0.5
545,380,3,0.5
781,181,5,1.0
747,584,5,1.0
796,1036,4,0.75
943,423,3,0.5
417,651,4,0.75
883,403,5,1.0
774,569,2,0.25
710,432,5,1.0
493,186,5,1.0
770,50,3,0.5
326,500,3,0.5
619,27,4,0.75
804,25,4,0.75
425,672,2,0.25
296,9,4,0.75
709,541,3,0.5
867,176,3,0.5
503,546,4,0.75
933,385,3,0.5
128,506,4,0.75
840,163,4,0.75
919,756,3,0.5
382,59,5,1.0
770,14,5,1.0
387,1187,4,0.75
610,98,5,1.0
908,427,5,1.0
724,313,5,1.0
929,318,4,0.75
894,1048,4,0.75
918,382,4,0.75
800,222,4,0.75
429,176,3,0.5
881,530,5,1.0
194,515,4,0.75
802,448,3,0.5
807,610,3,0.5
851,406,2,0.25
580,50,5,1.0
748,175,5,1.0
387,179,5,1.0
911,399,5,1.0
755,322,3,0.5
645,174,4,0.75
388,328,4,0.75
846,949,2,0.25
804,91,4,0.75
453,575,2,0.25
639,1193,4,0.75
373,459,4,0.75
886,66,3,0.5
731,14,3,0.5
756,183,4,0.75
899,238,2,0.25
916,33,2,0.25
782,1127,2,0.25
569,124,5,1.0
239,507,5,1.0
698,709,4,0.75
890,211,2,0.25
239,276,5,1.0
523,67,4,0.75
892,820,3,0.5
880,42,5,1.0
901,395,3,0.5
783,948,3,0.5
279,431,4,0.75
622,195,5,1.0
402,710,2,0.25
773,790,3,0.5
751,174,4,0.75
715,564,2,0.25
813,680,2,0.25
897,616,5,1.0
889,1073,5,1.0
727,1215,2,0.25
671,550,3,0.5
561,235,3,0.5
815,136,5,1.0
437,475,3,0.5
374,693,5,1.0
533,402,4,0.75
279,461,3,0.5
473,20,3,0.5
475,258,1,0.0
549,121,4,0.75
567,490,4,0.75
497,141,3,0.5
712,395,4,0.75
796,500,4,0.75
872,328,4,0.75
109,228,5,1.0
379,663,3,0.5
163,316,5,1.0
592,1275,3,0.5
692,523,3,0.5
487,98,5,1.0
915,307,3,0.5
452,15,4,0.75
712,423,3,0.5
425,301,4,0.75
664,186,5,1.0
469,603,5,1.0
429,1101,5,1.0
506,31,4,0.75
682,88,4,0.75
588,326,4,0.75
346,96,5,1.0
113,299,5,1.0
639,204,3,0.5
349,291,3,0.5
805,625,3,0.5
745,96,4,0.75
289,455,4,0.75
943,943,5,1.0
437,716,5,1.0
910,257,3,0.5
844,121,3,0.5
457,135,5,1.0
880,176,5,1.0
796,153,5,1.0
536,191,4,0.75
807,627,4,0.75
321,479,4,0.75
833,67,3,0.5
659,86,5,1.0
639,580,2,0.25
891,933,3,0.5
532,982,3,0.5
250,154,4,0.75
846,76,4,0.75
438,257,4,0.75
764,255,4,0.75
727,779,2,0.25
642,140,3,0.5
497,769,3,0.5
507,751,5,1.0
682,781,2,0.25
305,462,5,1.0
308,709,3,0.5
746,568,4,0.75
429,226,3,0.5
286,348,4,0.75
939,222,5,1.0
18,633,5,1.0
804,191,4,0.75
551,770,2,0.25
912,14,5,1.0
795,189,3,0.5
878,225,3,0.5
716,605,3,0.5
805,118,3,0.5
800,25,4,0.75
923,273,5,1.0
524,239,2,0.25
577,202,4,0.75
788,729,4,0.75
141,249,2,0.25
711,172,5,1.0
671,184,3,0.5
534,717,5,1.0
756,1074,4,0.75
933,21,1,0.0
939,1023,4,0.75
151,423,4,0.75
758,134,5,1.0
769,121,4,0.75
854,458,3,0.5
444,269,4,0.75
807,141,3,0.5
650,719,3,0.5
200,204,5,1.0
441,338,4,0.75
370,523,3,0.5
835,210,5,1.0
648,21,3,0.5
708,319,5,1.0
911,82,2,0.25
747,357,5,1.0
494,358,3,0.5
627,77,2,0.25
673,300,3,0.5
668,137,3,0.5
774,273,1,0.0
777,509,4,0.75
805,202,2,0.25
551,640,4,0.75
839,455,4,0.75
590,248,4,0.75
894,256,3,0.5
907,42,4,0.75
747,1205,3,0.5
681,1105,3,0.5
927,393,5,1.0
831,713,5,1.0
92,708,4,0.75
42,141,3,0.5
456,480,4,0.75
795,552,2,0.25
650,88,3,0.5
601,483,4,0.75
854,96,3,0.5
804,127,3,0.5
577,317,5,1.0
249,69,5,1.0
268,1208,2,0.25
659,90,2,0.25
298,356,3,0.5
924,211,3,0.5
533,135,3,0.5
758,116,5,1.0
924,285,4,0.75
128,458,4,0.75
650,809,3,0.5
669,208,2,0.25
862,416,3,0.5
595,845,3,0.5
766,474,5,1.0
717,269,5,1.0
618,679,1,0.0
624,979,4,0.75
624,619,3,0.5
548,950,4,0.75
788,755,3,0.5
782,302,3,0.5
378,1221,3,0.5
682,95,5,1.0
387,718,4,0.75
916,221,4,0.75
21,990,2,0.25
613,50,5,1.0
527,174,4,0.75
479,203,3,0.5
870,658,4,0.75
130,802,5,1.0
495,211,5,1.0
708,845,5,1.0
85,186,3,0.5
882,50,5,1.0
268,765,2,0.25
904,278,5,1.0
624,546,3,0.5
870,856,3,0.5
540,13,4,0.75
653,659,1,0.0
786,655,4,0.75
371,73,5,1.0
693,161,3,0.5
201,924,3,0.5
747,493,5,1.0
648,565,3,0.5
532,12,5,1.0
878,204,2,0.25
297,946,2,0.25
757,328,3,0.5
239,133,3,0.5
417,230,3,0.5
702,350,1,0.0
640,315,5,1.0
500,328,3,0.5
889,818,4,0.75
807,135,5,1.0
666,479,4,0.75
838,22,4,0.75
527,179,3,0.5
772,322,4,0.75
854,283,3,0.5
789,742,3,0.5
488,97,4,0.75
270,566,5,1.0
120,508,2,0.25
880,316,5,1.0
843,860,3,0.5
709,183,5,1.0
831,603,5,1.0
755,880,4,0.75
253,168,3,0.5
94,637,3,0.5
280,405,2,0.25
848,971,5,1.0
409,211,4,0.75
445,272,3,0.5
417,188,4,0.75
84,100,4,0.75
727,520,4,0.75
892,1224,4,0.75
387,243,1,0.0
591,70,4,0.75
763,1129,4,0.75
815,391,2,0.25
554,526,4,0.75
586,1090,3,0.5
738,235,2,0.25
870,431,3,0.5
592,276,5,1.0
296,13,3,0.5
693,507,4,0.75
488,322,3,0.5
796,298,5,1.0
919,564,2,0.25
632,133,4,0.75
627,628,4,0.75
194,167,2,0.25
805,522,5,1.0
683,132,5,1.0
603,988,4,0.75
650,528,3,0.5
805,164,3,0.5
15,297,3,0.5
51,692,3,0.5
880,1664,4,0.75
643,685,3,0.5
853,294,2,0.25
482,243,2,0.25
524,194,4,0.75
592,70,4,0.75
902,300,4,0.75
123,288,3,0.5
900,186,2,0.25
747,695,2,0.25
846,810,3,0.5
52,282,4,0.75
758,571,4,0.75
600,1239,2,0.25
1,124,5,1.0
880,2,3,0.5
758,650,5,1.0
409,1346,3,0.5
46,748,5,1.0
690,1210,3,0.5
711,923,5,1.0
440,883,5,1.0
749,609,4,0.75
802,196,3,0.5
327,228,4,0.75
875,50,5,1.0
672,874,4,0.75
442,121,2,0.25
829,515,4,0.75
743,294,2,0.25
934,432,5,1.0
902,483,4,0.75
454,8,5,1.0
788,1478,3,0.5
853,1280,4,0.75
387,28,5,1.0
786,195,4,0.75
818,875,1,0.0
468,89,4,0.75
804,526,4,0.75
666,654,5,1.0
919,1278,4,0.75
730,181,2,0.25
524,700,5,1.0
828,45,4,0.75
533,554,1,0.0
864,114,5,1.0
741,180,4,0.75
756,91,3,0.5
458,56,5,1.0
922,184,3,0.5
92,998,2,0.25
731,481,3,0.5
583,519,5,1.0
194,1112,3,0.5
933,4,3,0.5
566,742,3,0.5
339,187,5,1.0
892,321,5,1.0
738,228,5,1.0
815,154,5,1.0
671,89,5,1.0
222,249,1,0.0
875,654,4,0.75
845,690,5,1.0
682,362,2,0.25
886,1048,4,0.75
942,514,4,0.75
479,609,5,1.0
883,647,5,1.0
429,1220,3,0.5
399,82,3,0.5
748,187,4,0.75
119,316,4,0.75
474,137,5,1.0
932,131,4,0.75
398,610,4,0.75
318,809,4,0.75
758,173,5,1.0
749,58,3,0.5
748,527,5,1.0
407,67,1,0.0
896,696,1,0.0
757,198,4,0.75
778,8,1,0.0
561,178,4,0.75
847,239,5,1.0
653,286,4,0.75
912,152,4,0.75
719,71,3,0.5
754,243,1,0.0
476,268,4,0.75
800,223,5,1.0
506,657,5,1.0
582,841,2,0.25
589,338,3,0.5
360,258,4,0.75
782,908,3,0.5
313,631,2,0.25
342,249,3,0.5
925,332,4,0.75
773,233,1,0.0
37,831,2,0.25
871,813,3,0.5
716,511,5,1.0
459,50,4,0.75
928,878,5,1.0
747,318,5,1.0
94,47,5,1.0
449,639,5,1.0
815,95,3,0.5
836,318,5,1.0
561,156,4,0.75
717,326,3,0.5
374,597,4,0.75
851,342,2,0.25
587,301,3,0.5
645,496,3,0.5
774,194,3,0.5
927,449,4,0.75
354,65,4,0.75
148,133,5,1.0
755,245,4,0.75
407,134,5,1.0
934,384,4,0.75
930,405,3,0.5
693,88,3,0.5
758,228,3,0.5
716,69,5,1.0
805,559,3,0.5
932,648,5,1.0
669,181,5,1.0
727,89,5,1.0
748,137,3,0.5
699,304,4,0.75
880,948,4,0.75
669,514,3,0.5
896,22,5,1.0
42,181,5,1.0
897,136,5,1.0
498,423,3,0.5
883,176,4,0.75
843,188,2,0.25
782,1537,3,0.5
314,41,5,1.0
561,233,1,0.0
392,1226,4,0.75
592,22,5,1.0
523,255,5,1.0
747,187,5,1.0
741,92,3,0.5
880,412,3,0.5
638,117,4,0.75
715,96,4,0.75
787,937,3,0.5
886,589,3,0.5
908,434,4,0.75
887,421,5,1.0
501,108,4,0.75
804,176,4,0.75
543,1073,3,0.5
795,152,4,0.75
696,124,5,1.0
543,23,4,0.75
727,397,2,0.25
798,110,4,0.75
791,259,3,0.5
825,619,4,0.75
630,125,3,0.5
887,946,4,0.75
753,357,4,0.75
653,219,1,0.0
1,95,4,0.75
279,191,3,0.5
642,186,5,1.0
927,237,4,0.75
785,886,3,0.5
25,134,4,0.75
758,241,3,0.5
3,336,1,0.0
846,26,4,0.75
330,422,4,0.75
807,566,4,0.75
774,526,4,0.75
880,293,4,0.75
797,748,1,0.0
865,328,3,0.5
664,173,4,0.75
807,181,5,1.0
259,271,3,0.5
449,274,2,0.25
916,9,5,1.0
746,161,3,0.5
291,50,5,1.0
706,9,3,0.5
484,226,4,0.75
804,1140,3,0.5
10,180,5,1.0
236,526,3,0.5
213,154,5,1.0
504,356,4,0.75
907,696,5,1.0
806,258,3,0.5
543,177,4,0.75
812,881,4,0.75
871,127,5,1.0
871,575,5,1.0
763,382,5,1.0
675,896,5,1.0
710,886,3,0.5
747,959,5,1.0
896,569,2,0.25
188,356,4,0.75
605,79,5,1.0
481,8,3,0.5
795,550,3,0.5
222,738,3,0.5
162,474,3,0.5
354,676,5,1.0
912,56,2,0.25
774,679,5,1.0
762,815,1,0.0
555,258,3,0.5
741,480,5,1.0
322,9,4,0.75
907,248,5,1.0
551,280,3,0.5
766,69,4,0.75
130,1220,5,1.0
864,1101,4,0.75
741,660,3,0.5
758,28,4,0.75
870,194,3,0.5
890,403,1,0.0
535,258,5,1.0
889,171,4,0.75
883,355,5,1.0
899,284,3,0.5
349,106,1,0.0
852,681,4,0.75
889,649,2,0.25
528,845,3,0.5
673,12,4,0.75
313,210,4,0.75
657,269,5,1.0
548,15,2,0.25
391,705,5,1.0
551,64,5,1.0
330,443,4,0.75
650,193,3,0.5
713,270,2,0.25
758,124,5,1.0
533,242,4,0.75
864,62,4,0.75
406,563,1,0.0
906,273,4,0.75
796,161,5,1.0
597,289,5,1.0
298,742,3,0.5
532,1300,3,0.5
12,88,5,1.0
538,162,3,0.5
932,98,5,1.0
880,720,2,0.25
497,176,4,0.75
597,294,4,0.75
798,451,2,0.25
184,318,5,1.0
593,417,5,1.0
682,823,2,0.25
815,423,5,1.0
852,274,3,0.5
672,321,4,0.75
774,659,3,0.5
592,1011,4,0.75
502,263,1,0.0
773,940,2,0.25
790,151,4,0.75
658,475,4,0.75
614,14,3,0.5
429,228,2,0.25
409,116,4,0.75
854,23,4,0.75
457,13,3,0.5
796,586,3,0.5
95,566,2,0.25
408,334,2,0.25
883,8,4,0.75
447,716,2,0.25
749,68,4,0.75
498,181,2,0.25
59,24,4,0.75
580,619,3,0.5
854,324,3,0.5
398,603,4,0.75
122,86,5,1.0
886,623,1,0.0
622,506,3,0.5
778,144,4,0.75
399,560,3,0.5
348,151,3,0.5
406,150,4,0.75
435,405,4,0.75
712,172,5,1.0
502,313,4,0.75
642,407,5,1.0
582,125,3,0.5
894,1462,3,0.5
199,751,3,0.5
733,283,3,0.5
668,328,4,0.75
759,405,4,0.75
727,240,3,0.5
497,123,3,0.5
447,223,5,1.0
45,845,4,0.75
758,384,5,1.0
11,88,3,0.5
738,47,3,0.5
620,676,3,0.5
72,1,4,0.75
779,258,5,1.0
805,229,2,0.25
189,511,4,0.75
588,210,4,0.75
267,157,5,1.0
771,15,5,1.0
870,96,4,0.75
782,992,2,0.25
673,528,5,1.0
865,121,1,0.0
568,303,4,0.75
225,482,5,1.0
268,144,4,0.75
892,229,3,0.5
867,657,5,1.0
864,202,5,1.0
796,747,4,0.75
499,898,4,0.75
801,301,5,1.0
796,180,2,0.25
774,510,2,0.25
363,148,3,0.5
659,257,2,0.25
738,568,3,0.5
458,527,2,0.25
222,457,1,0.0
806,952,2,0.25
201,29,3,0.5
534,125,3,0.5
804,831,3,0.5
368,447,1,0.0
864,29,4,0.75
894,1251,4,0.75
316,127,2,0.25
870,6,4,0.75
804,71,4,0.75
308,47,4,0.75
783,300,4,0.75
886,1170,3,0.5
881,400,2,0.25
640,926,3,0.5
532,1136,2,0.25
265,815,3,0.5
805,709,4,0.75
543,357,4,0.75
437,200,4,0.75
896,770,5,1.0
784,258,5,1.0
782,1144,3,0.5
934,2,4,0.75
936,9,4,0.75
805,323,5,1.0
804,282,4,0.75
727,168,5,1.0
763,941,3,0.5
918,962,4,0.75
189,659,4,0.75
108,281,4,0.75
437,189,2,0.25
864,106,3,0.5
712,794,4,0.75
913,173,5,1.0
782,358,4,0.75
757,230,4,0.75
769,111,5,1.0
882,1444,4,0.75
921,1032,5,1.0
751,238,3,0.5
766,1021,2,0.25
921,133,5,1.0
897,465,5,1.0
201,201,4,0.75
682,395,3,0.5
643,665,3,0.5
457,1047,2,0.25
308,1147,4,0.75
754,922,3,0.5
541,111,1,0.0
154,185,5,1.0
912,168,5,1.0
875,258,4,0.75
724,995,1,0.0
936,116,4,0.75
627,655,4,0.75
870,959,4,0.75
643,246,5,1.0
734,479,4,0.75
805,190,5,1.0
143,258,3,0.5
642,117,4,0.75
942,303,4,0.75
112,258,3,0.5
274,744,5,1.0
753,657,5,1.0
806,222,4,0.75
749,271,5,1.0
752,302,5,1.0
877,333,4,0.75
751,310,3,0.5
934,145,3,0.5
824,288,3,0.5
887,1413,4,0.75
406,285,5,1.0
816,687,2,0.25
919,676,4,0.75
897,840,3,0.5
766,28,5,1.0
271,100,5,1.0
712,67,3,0.5
7,265,5,1.0
717,148,3,0.5
764,275,4,0.75
747,333,4,0.75
51,705,1,0.0
381,120,1,0.0
847,301,5,1.0
586,217,5,1.0
796,293,5,1.0
496,168,3,0.5
854,100,5,1.0
932,778,4,0.75
733,13,3,0.5
758,425,5,1.0
7,275,4,0.75
402,168,5,1.0
269,1074,1,0.0
890,214,4,0.75
308,1074,3,0.5
815,158,2,0.25
730,322,1,0.0
804,199,5,1.0
642,795,4,0.75
675,303,5,1.0
189,588,4,0.75
850,28,5,1.0
913,741,4,0.75
709,318,5,1.0
815,203,4,0.75
505,97,4,0.75
848,214,5,1.0
880,99,3,0.5
279,1288,4,0.75
650,928,2,0.25
797,990,2,0.25
447,274,1,0.0
933,241,2,0.25
746,82,4,0.75
455,662,4,0.75
429,772,3,0.5
786,111,5,1.0
379,709,5,1.0
927,158,2,0.25
130,96,5,1.0
692,194,4,0.75
893,849,3,0.5
740,328,3,0.5
345,54,3,0.5
525,676,2,0.25
802,304,3,0.5
913,216,4,0.75
641,23,5,1.0
342,89,3,0.5
608,507,3,0.5
634,323,4,0.75
807,699,4,0.75
868,90,3,0.5
724,258,4,0.75
504,382,4,0.75
901,523,4,0.75
764,1284,3,0.5
442,1170,4,0.75
892,615,5,1.0
903,529,4,0.75
326,447,4,0.75
727,90,3,0.5
629,288,4,0.75
887,969,5,1.0
386,118,3,0.5
843,667,2,0.25
934,949,3,0.5
354,165,4,0.75
796,22,4,0.75
826,99,3,0.5
516,204,4,0.75
805,866,1,0.0
889,151,3,0.5
640,540,3,0.5
796,230,5,1.0
932,274,5,1.0
825,827,4,0.75
921,934,3,0.5
798,143,5,1.0
901,250,3,0.5
497,216,3,0.5
923,334,5,1.0
128,462,4,0.75
738,168,3,0.5
749,635,1,0.0
790,405,3,0.5
650,235,3,0.5
534,25,5,1.0
748,709,4,0.75
836,56,4,0.75
503,1009,2,0.25
741,17,2,0.25
389,664,4,0.75
523,179,3,0.5
330,284,5,1.0
864,317,4,0.75
723,258,4,0.75
766,265,3,0.5
865,117,2,0.25
854,264,1,0.0
943,124,3,0.5
459,98,5,1.0
911,969,5,1.0
670,191,4,0.75
756,1060,4,0.75
847,96,4,0.75
758,355,4,0.75
332,173,5,1.0
503,221,5,1.0
697,343,4,0.75
838,289,5,1.0
727,164,5,1.0
387,551,2,0.25
916,186,3,0.5
756,591,4,0.75
833,656,4,0.75
629,273,2,0.25
385,488,5,1.0
868,187,4,0.75
618,709,2,0.25
652,125,2,0.25
1,217,3,0.5
694,163,4,0.75
326,90,1,0.0
347,1011,3,0.5
752,307,5,1.0
328,751,3,0.5
467,293,4,0.75
521,679,3,0.5
758,39,2,0.25
57,195,3,0.5
716,134,5,1.0
757,550,3,0.5
308,180,5,1.0
851,748,3,0.5
758,31,3,0.5
746,64,4,0.75
712,50,4,0.75
868,410,3,0.5
601,178,4,0.75
617,423,1,0.0
341,908,3,0.5
327,778,3,0.5
291,97,4,0.75
577,403,4,0.75
12,238,5,1.0
798,996,3,0.5
886,179,2,0.25
374,179,1,0.0
567,96,4,0.75
473,1143,4,0.75
572,222,2,0.25
780,659,4,0.75
606,118,4,0.75
488,153,2,0.25
476,780,3,0.5
576,208,3,0.5
680,242,4,0.75
637,282,3,0.5
733,258,3,0.5
796,106,2,0.25
938,717,2,0.25
106,100,3,0.5
848,517,5,1.0
429,358,3,0.5
864,286,5,1.0
526,302,5,1.0
717,24,2,0.25
894,258,4,0.75
839,742,3,0.5
406,806,4,0.75
463,539,1,0.0
512,1238,4,0.75
599,278,3,0.5
417,663,3,0.5
58,134,5,1.0
268,127,4,0.75
314,1145,4,0.75
673,286,4,0.75
617,234,3,0.5
899,50,5,1.0
885,71,4,0.75
726,898,2,0.25
532,8,5,1.0
749,300,4,0.75
790,402,2,0.25
455,942,4,0.75
294,257,3,0.5
653,679,2,0.25
804,824,3,0.5
442,181,4,0.75
830,449,2,0.25
339,1240,5,1.0
92,558,3,0.5
882,172,5,1.0
286,1060,5,1.0
796,467,3,0.5
497,151,3,0.5
788,132,5,1.0
798,400,3,0.5
470,305,4,0.75
796,831,2,0.25
833,122,2,0.25
786,176,4,0.75
602,259,4,0.75
851,330,3,0.5
526,260,1,0.0
570,271,4,0.75
934,663,5,1.0
607,137,4,0.75
788,582,4,0.75
233,528,5,1.0
899,658,2,0.25
840,671,3,0.5
846,59,4,0.75
496,155,1,0.0
889,235,3,0.5
934,605,4,0.75
159,125,5,1.0
780,385,4,0.75
406,130,3,0.5
774,178,4,0.75
467,127,5,1.0
419,174,5,1.0
622,625,3,0.5
653,293,3,0.5
918,495,3,0.5
641,657,4,0.75
592,9,5,1.0
503,190,5,1.0
892,570,3,0.5
709,97,5,1.0
711,433,4,0.75
901,443,3,0.5
932,218,3,0.5
385,497,5,1.0
138,474,5,1.0
585,855,3,0.5
162,55,3,0.5
727,250,5,1.0
787,258,5,1.0
83,127,4,0.75
463,591,4,0.75
901,419,5,1.0
650,117,4,0.75
594,221,4,0.75
936,475,5,1.0
95,855,3,0.5
487,568,4,0.75
492,650,2,0.25
490,1383,1,0.0
883,693,4,0.75
807,550,5,1.0
239,463,5,1.0
727,219,3,0.5
751,313,2,0.25
860,272,3,0.5
937,301,1,0.0
192,269,3,0.5
436,747,5,1.0
796,432,2,0.25
871,794,3,0.5
705,142,2,0.25
882,118,4,0.75
940,628,4,0.75
863,262,3,0.5
776,282,3,0.5
934,56,5,1.0
390,754,4,0.75
894,1501,4,0.75
828,327,4,0.75
705,597,4,0.75
271,178,3,0.5
624,1289,3,0.5
851,841,3,0.5
557,165,5,1.0
387,531,3,0.5
647,1263,3,0.5
417,405,3,0.5
781,289,3,0.5
718,121,4,0.75
279,1070,3,0.5
790,250,5,1.0
875,64,5,1.0
846,404,4,0.75
698,479,2,0.25
159,293,4,0.75
210,121,4,0.75
804,415,3,0.5
592,680,1,0.0
650,135,4,0.75
144,58,3,0.5
648,713,2,0.25
880,770,4,0.75
936,268,4,0.75
504,834,2,0.25
654,87,4,0.75
595,111,4,0.75
342,114,5,1.0
621,2,3,0.5
479,32,3,0.5
760,873,4,0.75
277,100,4,0.75
457,210,5,1.0
763,432,5,1.0
145,1033,1,0.0
374,1322,3,0.5
764,64,5,1.0
846,732,4,0.75
243,26,3,0.5
634,281,4,0.75
437,153,5,1.0
588,542,3,0.5
476,451,3,0.5
747,462,5,1.0
498,190,4,0.75
815,419,3,0.5
795,231,4,0.75
95,739,3,0.5
340,95,5,1.0
613,318,5,1.0
711,380,3,0.5
889,232,3,0.5
145,226,1,0.0
766,630,3,0.5
796,250,5,1.0
871,183,3,0.5
672,515,5,1.0
168,273,4,0.75
823,100,5,1.0
897,68,5,1.0
900,618,4,0.75
810,338,4,0.75
193,715,3,0.5
506,705,5,1.0
130,820,5,1.0
826,91,4,0.75
702,688,1,0.0
506,174,5,1.0
363,302,5,1.0
938,15,2,0.25
694,318,5,1.0
804,7,4,0.75
940,300,5,1.0
536,80,2,0.25
907,98,5,1.0
710,656,5,1.0
806,789,4,0.75
774,94,2,0.25
778,79,3,0.5
739,498,4,0.75
330,423,5,1.0
789,248,3,0.5
562,50,5,1.0
173,262,4,0.75
493,89,4,0.75
826,1,4,0.75
890,1149,5,1.0
199,243,1,0.0
825,687,5,1.0
425,233,2,0.25
487,1314,1,0.0
666,64,4,0.75
122,127,5,1.0
256,977,4,0.75
555,319,5,1.0
747,529,5,1.0
758,1074,1,0.0
429,999,2,0.25
314,1,5,1.0
625,176,4,0.75
821,121,3,0.5
62,1133,4,0.75
592,568,5,1.0
552,121,4,0.75
524,739,2,0.25
882,566,4,0.75
899,157,4,0.75
846,29,2,0.25
649,121,2,0.25
406,709,5,1.0
437,139,3,0.5
2,288,3,0.5
848,650,4,0.75
285,185,3,0.5
842,313,4,0.75
731,485,4,0.75
568,653,4,0.75
534,1215,3,0.5
109,175,1,0.0
621,783,3,0.5
328,498,5,1.0
761,123,3,0.5
795,319,4,0.75
896,405,2,0.25
169,606,5,1.0
802,379,4,0.75
726,833,5,1.0
456,289,4,0.75
95,62,4,0.75
737,192,5,1.0
728,1355,4,0.75
723,172,4,0.75
203,477,4,0.75
606,591,3,0.5
486,289,3,0.5
460,1011,4,0.75
870,810,3,0.5
804,720,3,0.5
880,128,3,0.5
59,285,4,0.75
770,813,5,1.0
867,431,4,0.75
291,747,4,0.75
374,1093,2,0.25
346,515,5,1.0
883,748,5,1.0
452,275,4,0.75
716,121,5,1.0
846,127,5,1.0
407,708,3,0.5
761,458,1,0.0
189,531,3,0.5
682,1225,4,0.75
499,165,5,1.0
772,315,5,1.0
339,504,5,1.0
936,1097,5,1.0
164,826,4,0.75
561,88,2,0.25
943,94,4,0.75
919,1277,4,0.75
715,208,3,0.5
921,96,4,0.75
831,354,4,0.75
728,237,4,0.75
593,977,3,0.5
802,681,4,0.75
600,720,3,0.5
936,1007,5,1.0
894,306,4,0.75
485,242,5,1.0
839,93,4,0.75
766,605,3,0.5
659,705,5,1.0
45,181,4,0.75
533,393,4,0.75
881,323,2,0.25
671,810,2,0.25
712,376,3,0.5
730,269,5,1.0
932,676,4,0.75
279,449,3,0.5
654,118,2,0.25
939,326,5,1.0
757,96,4,0.75
144,235,1,0.0
749,650,3,0.5
452,265,3,0.5
378,225,3,0.5
661,756,3,0.5
44,419,4,0.75
796,553,4,0.75
661,573,3,0.5
901,89,3,0.5
778,249,3,0.5
622,434,4,0.75
533,550,4,0.75
671,838,3,0.5
916,56,5,1.0
555,50,5,1.0
456,209,3,0.5
853,877,2,0.25
612,147,4,0.75
727,552,2,0.25
821,28,5,1.0
222,174,5,1.0
409,171,4,0.75
864,568,4,0.75
535,709,5,1.0
492,199,3,0.5
496,1157,1,0.0
243,1115,3,0.5
733,1047,2,0.25
608,479,5,1.0
846,401,5,1.0
497,946,4,0.75
771,274,4,0.75
554,735,3,0.5
387,567,2,0.25
813,310,4,0.75
577,1054,3,0.5
628,332,5,1.0
95,49,3,0.5
611,353,3,0.5
497,433,3,0.5
429,307,3,0.5
417,210,3,0.5
894,299,3,0.5
279,1224,3,0.5
774,29,1,0.0
871,549,3,0.5
587,307,4,0.75
463,276,3,0.5
177,327,3,0.5
670,1099,3,0.5
650,1135,2,0.25
838,56,5,1.0
663,210,3,0.5
929,185,5,1.0
843,485,2,0.25
747,162,5,1.0
279,2,4,0.75
244,276,5,1.0
618,693,3,0.5
805,123,4,0.75
44,523,4,0.75
653,1478,2,0.25
764,22,4,0.75
617,855,3,0.5
543,197,4,0.75
830,204,3,0.5
244,528,3,0.5
940,9,3,0.5
774,188,3,0.5
674,255,4,0.75
190,327,2,0.25
648,167,4,0.75
611,311,4,0.75
185,258,4,0.75
391,177,4,0.75
719,890,1,0.0
773,1069,4,0.75
773,216,4,0.75
233,647,5,1.0
586,393,3,0.5
484,566,4,0.75
903,696,3,0.5
407,154,5,1.0
588,155,5,1.0
592,1071,4,0.75
483,510,3,0.5
909,744,3,0.5
111,307,2,0.25
708,742,1,0.0
779,926,4,0.75
926,289,3,0.5
471,393,5,1.0
694,527,5,1.0
826,233,4,0.75
784,326,5,1.0
7,415,2,0.25
939,818,3,0.5
455,716,3,0.5
891,313,5,1.0
618,550,3,0.5
901,135,4,0.75
627,402,3,0.5
194,435,4,0.75
133,286,2,0.25
532,1199,3,0.5
68,181,5,1.0
541,73,4,0.75
458,960,1,0.0
877,328,2,0.25
75,117,4,0.75
495,491,5,1.0
291,125,4,0.75
693,130,1,0.0
862,928,4,0.75
747,285,5,1.0
929,32,3,0.5
749,136,5,1.0
916,578,1,0.0
299,597,3,0.5
782,1252,3,0.5
867,64,5,1.0
758,536,2,0.25
291,151,5,1.0
561,462,3,0.5
833,218,4,0.75
425,1222,2,0.25
650,29,2,0.25
585,543,3,0.5
247,58,4,0.75
756,159,4,0.75
181,473,2,0.25
682,298,4,0.75
299,856,3,0.5
